source_file,system_zh,olive_brand,adulterant,round,ratio,olive_fraction_pct,adulteration_pct,adulteration_class,eem_mean,eem_max,eem_std,eem_total,blue_430_480_mean,blue_430_480_max,green_500_560_mean,green_500_560_max,red_600_640_mean,red_600_640_max,uv_red_600_640_mean,uv_blue_430_480_mean,visible_430_640_total,red_blue_ratio,red_green_ratio,green_blue_ratio,red_visible_fraction
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/3：8/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,3:8,27.2727,72.7273,heavy_adulteration,276.7184753417969,7831.18994140625,723.4131469726562,2614989.5,206.91783142089844,4745.06005859375,217.7501983642578,4020.360107421875,143.55490112304688,2895.219970703125,0.0,0.0,1026019.625,0.6937773291140856,0.6592641547156738,1.0523510507365306,0.1888844079125788
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/4：7/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,4:7,36.3636,63.6364,heavy_adulteration,269.25244140625,7840.2099609375,718.1380004882812,2544435.5,189.0789794921875,4635.02001953125,196.95069885253906,3681.669921875,133.98777770996094,2656.89990234375,0.0,0.0,937962.0625,0.7086339124591226,0.6803112545945776,1.0416319060948016,0.1928473519682542
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/5：6/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,5:6,45.4545,54.5455,heavy_adulteration,293.259033203125,8050.0,783.4373168945312,2771298.0,200.10794067382812,5108.10009765625,223.82989501953125,4290.85986328125,154.194091796875,3104.2099609375,0.0,0.0,1041957.625,0.7705545842263883,0.6888896190320355,1.1185457865753745,0.19977974752073072
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/6：5/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,6:5,54.5455,45.4545,light_adulteration,278.3622741699219,8064.330078125,766.6663818359375,2630523.5,175.75363159179688,4733.5,203.55972290039062,3945.2099609375,143.10604858398438,2862.02001953125,0.0,0.0,940519.375,0.8142423372628698,0.7030175019003834,1.1582106150441613,0.2054111558039882
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/7：4/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,7:4,63.6364,36.3636,light_adulteration,300.033447265625,8548.5595703125,829.334228515625,2835316.0,183.47589111328125,5179.009765625,227.06723022460938,4486.75,164.03033447265625,3305.280029296875,0.0,0.0,1033656.125,0.8940157346196798,0.7223866411195257,1.2375861897126739,0.2142307753700833
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/8：3/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,8:3,72.7273,27.2727,light_adulteration,279.8309631347656,8548.98046875,805.2180786132812,2644402.5,158.0609588623047,4743.919921875,206.7682647705078,4063.64990234375,154.45799255371094,3084.0,0.0,0.0,933418.0,0.9772052041710205,0.7470101467366561,1.3081551886729945,0.22339217933420677
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/9：2/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,9:2,81.8182,18.1818,light_adulteration,332.80126953125,8580.25,928.97998046875,3144972.0,180.929931640625,5184.080078125,240.05836486816406,4780.240234375,179.7235870361328,3576.929931640625,0.0,0.0,1077909.25,0.9933325260951249,0.7486662103450039,1.3268029306404698,0.2250902325495165
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/10：1/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,10:1,90.9091,9.0909,pure_evoo_proxy,332.49658203125,8598.7802734375,939.9964599609375,3142092.75,172.5777130126953,5182.16015625,233.8396453857422,4739.240234375,177.21173095703125,3543.25,0.0,0.0,1047409.3125,1.0268517691919077,0.7578344121539704,1.3549817062041989,0.22840721472941036
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/1：10/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,1:10,9.0909,90.9091,heavy_adulteration,258.37786865234375,7320.60986328125,660.5660400390625,2441671.0,211.41659545898438,4367.14990234375,207.6583709716797,3747.89990234375,130.2438507080078,2630.949951171875,0.0,0.0,993477.8125,0.6160531050516445,0.6272025031852334,0.9822236023554859,0.17698352284523014
data/伯爵特级初榨混金龙鱼菜籽油/第三轮/2：9/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,3,2:9,18.1818,81.8182,heavy_adulteration,272.4983215332031,7822.75,701.7449340820312,2575109.25,214.4703369140625,4633.81982421875,212.45277404785156,3927.090087890625,135.47247314453125,2724.8798828125,0.0,0.0,1016211.5625,0.6316606504290332,0.6376592309232876,0.9905928069781875,0.17997024487685853
